# t mode roll_set roll pitch_set pitch
# Time (s), Mode (0=stick, 1=auto), Roll setpoint (rad), Roll angle (rad), Pitch setpoint (rad), Pitch angle (rad)
# Mode: 0 = stick mode (manual control), 1 = auto mode (KrenCtrl)
8.000000 0 0.000000 -0.000000 0.000000 0.000000
8.001000 0 0.000000 -0.000000 0.000000 0.000000
8.002000 0 0.000000 -0.000000 0.000000 0.000000
8.003000 0 0.000000 -0.000000 0.000000 0.000000
8.004000 0 0.000000 -0.000000 0.000000 0.000000
8.005000 0 0.000000 -0.000000 0.000000 0.000000
8.006000 0 0.000000 -0.000000 0.000000 0.000000
8.007000 0 0.000000 -0.000000 0.000000 0.000000
8.008000 0 0.000000 -0.000000 0.000000 0.000000
8.009000 0 0.000000 -0.000000 0.000000 0.000000
8.010000 0 0.000000 -0.000000 0.000000 0.000000
8.011000 0 0.000000 -0.000000 0.000000 0.000000
8.012000 0 0.000000 -0.000000 0.000000 0.000000
8.013000 0 0.000000 -0.000000 0.000000 0.000000
8.014000 0 0.000000 -0.000000 0.000000 0.000000
8.015000 0 0.000000 -0.000000 0.000000 0.000000
8.016000 0 0.000000 -0.000000 0.000000 0.000000
8.017000 0 0.000000 -0.000000 0.000000 0.000000
8.018000 0 0.000000 -0.000000 0.000000 0.000000
8.019000 0 0.000000 -0.000000 0.000000 0.000000
8.020000 0 0.000000 -0.000000 0.000000 0.000000
8.021000 0 0.000000 -0.000000 0.000000 0.000000
8.022000 0 0.000000 -0.000000 0.000000 0.000000
8.023000 0 0.000000 -0.000000 0.000000 0.000000
8.024000 0 0.000000 -0.000000 0.000000 0.000000
8.025000 0 0.000000 -0.000000 0.000000 0.000000
8.026000 0 0.000000 -0.000000 0.000000 0.000000
8.027000 0 0.000000 -0.000000 0.000000 0.000000
8.028000 0 0.000000 -0.000000 0.000000 0.000000
8.029000 0 0.000000 -0.000000 0.000000 0.000000
8.030000 0 0.000000 -0.000000 0.000000 0.000000
8.031000 0 0.000000 -0.000000 0.000000 0.000000
8.032000 0 0.000000 -0.000000 0.000000 0.000000
8.033000 0 0.000000 -0.000000 0.000000 0.000000
8.034000 0 0.000000 -0.000000 0.000000 0.000000
8.035000 0 0.000000 -0.000000 0.000000 0.000000
8.036000 0 0.000000 -0.000000 0.000000 0.000000
8.037000 0 0.000000 -0.000000 0.000000 0.000000
8.038000 0 0.000000 -0.000000 0.000000 0.000000
8.039000 0 0.000000 -0.000000 0.000000 0.000000
8.040000 0 0.000000 -0.000000 0.000000 0.000000
8.041000 0 0.000000 -0.000000 0.000000 0.000000
8.042000 0 0.000000 -0.000000 0.000000 0.000000
8.043000 0 0.000000 -0.000000 0.000000 0.000000
8.044000 0 0.000000 -0.000000 0.000000 0.000000
8.045000 0 0.000000 -0.000000 0.000000 0.000000
8.046000 0 0.000000 -0.000000 0.000000 0.000000
8.047000 0 0.000000 -0.000000 0.000000 0.000000
8.048000 0 0.000000 -0.000000 0.000000 0.000000
8.049000 0 0.000000 -0.000000 0.000000 0.000000
8.050000 0 0.000000 -0.000000 0.000000 0.000000
8.051000 0 0.000000 -0.000000 0.000000 0.000000
8.052000 0 0.000000 -0.000000 0.000000 0.000000
8.053000 0 0.000000 -0.000000 0.000000 0.000000
8.054000 0 0.000000 -0.000000 0.000000 0.000000
8.055000 0 0.000000 -0.000000 0.000000 0.000000
8.056000 0 0.000000 -0.000000 0.000000 0.000000
8.057000 0 0.000000 -0.000000 0.000000 0.000000
8.058000 0 0.000000 -0.000000 0.000000 0.000000
8.059000 0 0.000000 -0.000000 0.000000 0.000000
8.060000 0 0.000000 -0.000000 0.000000 0.000000
8.061000 0 0.000000 -0.000000 0.000000 0.000000
8.062000 0 0.000000 -0.000000 0.000000 0.000000
8.063000 0 0.000000 -0.000000 0.000000 0.000000
8.064000 0 0.000000 -0.000000 0.000000 0.000000
8.065000 0 0.000000 -0.000000 0.000000 0.000000
8.066000 0 0.000000 -0.000000 0.000000 0.000000
8.067000 0 0.000000 -0.000000 0.000000 0.000000
8.068000 0 0.000000 -0.000000 0.000000 0.000000
8.069000 0 0.000000 -0.000000 0.000000 0.000000
8.070000 0 0.000000 -0.000000 0.000000 0.000000
8.071000 0 0.000000 -0.000000 0.000000 0.000000
8.072000 0 0.000000 -0.000000 0.000000 0.000000
8.073000 0 0.000000 -0.000000 0.000000 0.000000
8.074000 0 0.000000 -0.000000 0.000000 0.000000
8.075000 0 0.000000 -0.000000 0.000000 0.000000
8.076000 0 0.000000 -0.000000 0.000000 0.000000
8.077000 0 0.000000 -0.000000 0.000000 0.000000
8.078000 0 0.000000 -0.000000 0.000000 0.000000
8.079000 0 0.000000 -0.000000 0.000000 0.000000
8.080000 0 0.000000 -0.000000 0.000000 0.000000
8.081000 0 0.000000 -0.000000 0.000000 0.000000
8.082000 0 0.000000 -0.000000 0.000000 0.000000
8.083000 0 0.000000 -0.000000 0.000000 0.000000
8.084000 0 0.000000 -0.000000 0.000000 0.000000
8.085000 0 0.000000 -0.000000 0.000000 0.000000
8.086000 0 0.000000 -0.000000 0.000000 0.000000
8.087000 0 0.000000 -0.000000 0.000000 0.000000
8.088000 0 0.000000 -0.000000 0.000000 0.000000
8.089000 0 0.000000 -0.000000 0.000000 0.000000
8.090000 0 0.000000 -0.000000 0.000000 0.000000
8.091000 0 0.000000 -0.000000 0.000000 0.000000
8.092000 0 0.000000 -0.000000 0.000000 0.000000
8.093000 0 0.000000 -0.000000 0.000000 0.000000
8.094000 0 0.000000 -0.000000 0.000000 0.000000
8.095000 0 0.000000 -0.000000 0.000000 0.000000
8.096000 0 0.000000 -0.000000 0.000000 0.000000
8.097000 0 0.000000 -0.000000 0.000000 0.000000
8.098000 0 0.000000 -0.000000 0.000000 0.000000
8.099000 0 0.000000 -0.000000 0.000000 0.000000
8.100000 0 0.000000 -0.000000 0.000000 0.000000
8.101000 0 0.000000 -0.000000 0.000000 0.000000
8.102000 0 0.000000 -0.000000 0.000000 0.000000
8.103000 0 0.000000 -0.000000 0.000000 0.000000
8.104000 0 0.000000 -0.000000 0.000000 0.000000
8.105000 0 0.000000 -0.000000 0.000000 0.000000
8.106000 0 0.000000 -0.000000 0.000000 0.000000
8.107000 0 0.000000 -0.000000 0.000000 0.000000
8.108000 0 0.000000 -0.000000 0.000000 0.000000
8.109000 0 0.000000 -0.000000 0.000000 0.000000
8.110000 0 0.000000 -0.000000 0.000000 0.000000
8.111000 0 0.000000 -0.000000 0.000000 0.000000
8.112000 0 0.000000 -0.000000 0.000000 0.000000
8.113000 0 0.000000 -0.000000 0.000000 0.000000
8.114000 0 0.000000 -0.000000 0.000000 0.000000
8.115000 0 0.000000 -0.000000 0.000000 0.000000
8.116000 0 0.000000 -0.000000 0.000000 0.000000
8.117000 0 0.000000 -0.000000 0.000000 0.000000
8.118000 0 0.000000 -0.000000 0.000000 0.000000
8.119000 0 0.000000 -0.000000 0.000000 0.000000
8.120000 0 0.000000 -0.000000 0.000000 0.000000
8.121000 0 0.000000 -0.000000 0.000000 0.000000
8.122000 0 0.000000 -0.000000 0.000000 0.000000
8.123000 0 0.000000 -0.000000 0.000000 0.000000
8.124000 0 0.000000 -0.000000 0.000000 0.000000
8.125000 0 0.000000 -0.000000 0.000000 0.000000
8.126000 0 0.000000 -0.000000 0.000000 0.000000
8.127000 0 0.000000 -0.000000 0.000000 0.000000
8.128000 0 0.000000 -0.000000 0.000000 0.000000
8.129000 0 0.000000 -0.000000 0.000000 0.000000
8.130000 0 0.000000 -0.000000 0.000000 0.000000
8.131000 0 0.000000 -0.000000 0.000000 0.000000
8.132000 0 0.000000 -0.000000 0.000000 0.000000
8.133000 0 0.000000 -0.000000 0.000000 0.000000
8.134000 0 0.000000 -0.000000 0.000000 0.000000
8.135000 0 0.000000 -0.000000 0.000000 0.000000
8.136000 0 0.000000 -0.000000 0.000000 0.000000
8.137000 0 0.000000 -0.000000 0.000000 0.000000
8.138000 0 0.000000 -0.000000 0.000000 0.000000
8.139000 0 0.000000 -0.000000 0.000000 0.000000
8.140000 0 0.000000 -0.000000 0.000000 0.000000
8.141000 0 0.000000 -0.000000 0.000000 0.000000
8.142000 0 0.000000 -0.000000 0.000000 0.000000
8.143000 0 0.000000 -0.000000 0.000000 0.000000
8.144000 0 0.000000 -0.000000 0.000000 0.000000
8.145000 0 0.000000 -0.000000 0.000000 0.000000
8.146000 0 0.000000 -0.000000 0.000000 0.000000
8.147000 0 0.000000 -0.000000 0.000000 0.000000
8.148000 0 0.000000 -0.000000 0.000000 0.000000
8.149000 0 0.000000 -0.000000 0.000000 0.000000
8.150000 0 0.000000 -0.000000 0.000000 0.000000
8.151000 0 0.000000 -0.000000 0.000000 0.000000
8.152000 0 0.000000 -0.000000 0.000000 0.000000
8.153000 0 0.000000 -0.000000 0.000000 0.000000
8.154000 0 0.000000 -0.000000 0.000000 0.000000
8.155000 0 0.000000 -0.000000 0.000000 0.000000
8.156000 0 0.000000 -0.000000 0.000000 0.000000
8.157000 0 0.000000 -0.000000 0.000000 0.000000
8.158000 0 0.000000 -0.000000 0.000000 0.000000
8.159000 0 0.000000 -0.000000 0.000000 0.000000
8.160000 0 0.000000 -0.000000 0.000000 0.000000
8.161000 0 0.000000 -0.000000 0.000000 0.000000
8.162000 0 0.000000 -0.000000 0.000000 0.000000
8.163000 0 0.000000 -0.000000 0.000000 0.000000
8.164000 0 0.000000 -0.000000 0.000000 0.000000
8.165000 0 0.000000 -0.000000 0.000000 0.000000
8.166000 0 0.000000 -0.000000 0.000000 0.000000
8.167000 0 0.000000 -0.000000 0.000000 0.000000
8.168000 0 0.000000 -0.000000 0.000000 0.000000
8.169000 0 0.000000 -0.000000 0.000000 0.000000
8.170000 0 0.000000 -0.000000 0.000000 0.000000
8.171000 0 0.000000 -0.000000 0.000000 0.000000
8.172000 0 0.000000 -0.000000 0.000000 0.000000
8.173000 0 0.000000 -0.000000 0.000000 0.000000
8.174000 0 0.000000 -0.000000 0.000000 0.000000
8.175000 0 0.000000 -0.000000 0.000000 0.000000
8.176000 0 0.000000 -0.000000 0.000000 0.000000
8.177000 0 0.000000 -0.000000 0.000000 0.000000
8.178000 0 0.000000 -0.000000 0.000000 0.000000
8.179000 0 0.000000 -0.000000 0.000000 0.000000
8.180000 0 0.000000 -0.000000 0.000000 0.000000
8.181000 0 0.000000 -0.000000 0.000000 0.000000
8.182000 0 0.000000 -0.000000 0.000000 0.000000
8.183000 0 0.000000 -0.000000 0.000000 0.000000
8.184000 0 0.000000 -0.000000 0.000000 0.000000
8.185000 0 0.000000 -0.000000 0.000000 0.000000
8.186000 0 0.000000 -0.000000 0.000000 0.000000
8.187000 0 0.000000 -0.000000 0.000000 0.000000
8.188000 0 0.000000 -0.000000 0.000000 0.000000
8.189000 0 0.000000 -0.000000 0.000000 0.000000
8.190000 0 0.000000 -0.000000 0.000000 0.000000
8.191000 0 0.000000 -0.000000 0.000000 0.000000
8.192000 0 0.000000 -0.000000 0.000000 0.000000
8.193000 0 0.000000 -0.000000 0.000000 0.000000
8.194000 0 0.000000 -0.000000 0.000000 0.000000
8.195000 0 0.000000 -0.000000 0.000000 0.000000
8.196000 0 0.000000 -0.000000 0.000000 0.000000
8.197000 0 0.000000 -0.000000 0.000000 0.000000
8.198000 0 0.000000 -0.000000 0.000000 0.000000
8.199000 0 0.000000 -0.000000 0.000000 0.000000
8.200000 0 0.000000 -0.000000 0.000000 0.000000
8.201000 0 0.000000 -0.000000 0.000000 0.000000
8.202000 0 0.000000 -0.000000 0.000000 0.000000
8.203000 0 0.000000 -0.000000 0.000000 0.000000
8.204000 0 0.000000 -0.000000 0.000000 0.000000
8.205000 0 0.000000 -0.000000 0.000000 0.000000
8.206000 0 0.000000 -0.000000 0.000000 0.000000
8.207000 0 0.000000 -0.000000 0.000000 0.000000
8.208000 0 0.000000 -0.000000 0.000000 0.000000
8.209000 0 0.000000 -0.000000 0.000000 0.000000
8.210000 0 0.000000 -0.000000 0.000000 0.000000
8.211000 0 0.000000 -0.000000 0.000000 0.000000
8.212000 0 0.000000 -0.000000 0.000000 0.000000
8.213000 0 0.000000 -0.000000 0.000000 0.000000
8.214000 0 0.000000 -0.000000 0.000000 0.000000
8.215000 0 0.000000 -0.000000 0.000000 0.000000
8.216000 0 0.000000 -0.000000 0.000000 0.000000
8.217000 0 0.000000 -0.000000 0.000000 0.000000
8.218000 0 0.000000 -0.000000 0.000000 0.000000
8.219000 0 0.000000 -0.000000 0.000000 0.000000
8.220000 0 0.000000 -0.000000 0.000000 0.000000
8.221000 0 0.000000 -0.000000 0.000000 0.000000
8.222000 0 0.000000 -0.000000 0.000000 0.000000
8.223000 0 0.000000 -0.000000 0.000000 0.000000
8.224000 0 0.000000 -0.000000 0.000000 0.000000
8.225000 0 0.000000 -0.000000 0.000000 0.000000
8.226000 0 0.000000 -0.000000 0.000000 0.000000
8.227000 0 0.000000 -0.000000 0.000000 0.000000
8.228000 0 0.000000 -0.000000 0.000000 0.000000
8.229000 0 0.000000 -0.000000 0.000000 0.000000
8.230000 0 0.000000 -0.000000 0.000000 0.000000
8.231000 0 0.000000 -0.000000 0.000000 0.000000
8.232000 0 0.000000 -0.000000 0.000000 0.000000
8.233000 0 0.000000 -0.000000 0.000000 0.000000
8.234000 0 0.000000 -0.000000 0.000000 0.000000
8.235000 0 0.000000 -0.000000 0.000000 0.000000
8.236000 0 0.000000 -0.000000 0.000000 0.000000
8.237000 0 0.000000 -0.000000 0.000000 0.000000
8.238000 0 0.000000 -0.000000 0.000000 0.000000
8.239000 0 0.000000 -0.000000 0.000000 0.000000
8.240000 0 0.000000 -0.000000 0.000000 0.000000
8.241000 0 0.000000 -0.000000 0.000000 0.000000
8.242000 0 0.000000 -0.000000 0.000000 0.000000
8.243000 0 0.000000 -0.000000 0.000000 0.000000
8.244000 0 0.000000 -0.000000 0.000000 0.000000
8.245000 0 0.000000 -0.000000 0.000000 0.000000
8.246000 0 0.000000 -0.000000 0.000000 0.000000
8.247000 0 0.000000 -0.000000 0.000000 0.000000
8.248000 0 0.000000 -0.000000 0.000000 0.000000
8.249000 0 0.000000 -0.000000 0.000000 0.000000
8.250000 0 0.000000 -0.000000 0.000000 0.000000
8.251000 0 0.000000 -0.000000 0.000000 0.000000
8.252000 0 0.000000 -0.000000 0.000000 0.000000
8.253000 0 0.000000 -0.000000 0.000000 0.000000
8.254000 0 0.000000 -0.000000 0.000000 0.000000
8.255000 0 0.000000 -0.000000 0.000000 0.000000
8.256000 0 0.000000 -0.000000 0.000000 0.000000
8.257000 0 0.000000 -0.000000 0.000000 0.000000
8.258000 0 0.000000 -0.000000 0.000000 0.000000
8.259000 0 0.000000 -0.000000 0.000000 0.000000
8.260000 0 0.000000 -0.000000 0.000000 0.000000
8.261000 0 0.000000 -0.000000 0.000000 0.000000
8.262000 0 0.000000 -0.000000 0.000000 0.000000
8.263000 0 0.000000 -0.000000 0.000000 0.000000
8.264000 0 0.000000 -0.000000 0.000000 0.000000
8.265000 0 0.000000 -0.000000 0.000000 0.000000
8.266000 0 0.000000 -0.000000 0.000000 0.000000
8.267000 0 0.000000 -0.000000 0.000000 0.000000
8.268000 0 0.000000 -0.000000 0.000000 0.000000
8.269000 0 0.000000 -0.000000 0.000000 0.000000
8.270000 0 0.000000 0.000000 0.000000 0.000000
8.271000 0 0.000000 0.000000 0.000000 0.000000
8.272000 0 0.000000 0.000000 0.000000 0.000000
8.273000 0 0.000000 0.000000 0.000000 0.000000
8.274000 0 0.000000 0.000000 0.000000 0.000000
8.275000 0 0.000000 0.000000 0.000000 0.000000
8.276000 0 0.000000 0.000000 0.000000 0.000000
8.277000 0 0.000000 0.000000 0.000000 0.000000
8.278000 0 0.000000 0.000000 0.000000 0.000000
8.279000 0 0.000000 0.000000 0.000000 0.000000
8.280000 0 0.000000 0.000000 0.000000 0.000000
8.281000 0 0.000000 0.000000 0.000000 0.000000
8.282000 0 0.000000 0.000000 0.000000 0.000000
8.283000 0 0.000000 0.000000 0.000000 0.000000
8.284000 0 0.000000 0.000000 0.000000 0.000000
8.285000 0 0.000000 0.000000 0.000000 0.000000
8.286000 0 0.000000 0.000000 0.000000 0.000000
8.287000 0 0.000000 0.000000 0.000000 0.000000
8.288000 0 0.000000 0.000000 0.000000 0.000000
8.289000 0 0.000000 0.000000 0.000000 0.000000
8.290000 0 0.000000 0.000000 0.000000 0.000000
8.291000 0 0.000000 0.000000 0.000000 0.000000
8.292000 0 0.000000 0.000000 0.000000 0.000000
8.293000 0 0.000000 0.000000 0.000000 0.000000
8.294000 0 0.000000 0.000000 0.000000 0.000000
8.295000 0 0.000000 0.000000 0.000000 0.000000
8.296000 0 0.000000 0.000000 0.000000 0.000000
8.297000 0 0.000000 0.000000 0.000000 0.000000
8.298000 0 0.000000 0.000000 0.000000 0.000000
8.299000 0 0.000000 0.000000 0.000000 0.000000
8.300000 0 0.000000 0.000000 0.000000 0.000000
8.301000 0 0.000000 0.000000 0.000000 0.000000
8.302000 0 0.000000 0.000000 0.000000 0.000000
8.303000 0 0.000000 0.000000 0.000000 0.000000
8.304000 0 0.000000 0.000000 0.000000 0.000000
8.305000 0 0.000000 0.000000 0.000000 0.000000
8.306000 0 0.000000 0.000000 0.000000 0.000000
8.307000 0 0.000000 0.000000 0.000000 0.000000
8.308000 0 0.000000 0.000000 0.000000 0.000000
8.309000 0 0.000000 0.000000 0.000000 0.000000
8.310000 0 0.000000 0.000000 0.000000 0.000000
8.311000 0 0.000000 0.000000 0.000000 0.000000
8.312000 0 0.000000 0.000000 0.000000 0.000000
8.313000 0 0.000000 0.000000 0.000000 0.000000
8.314000 0 0.000000 0.000000 0.000000 0.000000
8.315000 0 0.000000 0.000000 0.000000 0.000000
8.316000 0 0.000000 0.000000 0.000000 0.000000
8.317000 0 0.000000 0.000000 0.000000 0.000000
8.318000 0 0.000000 0.000000 0.000000 0.000000
8.319000 0 0.000000 0.000000 0.000000 0.000000
8.320000 0 0.000000 0.000000 0.000000 0.000000
8.321000 0 0.000000 0.000000 0.000000 0.000000
8.322000 0 0.000000 0.000000 0.000000 0.000000
8.323000 0 0.000000 0.000000 0.000000 0.000000
8.324000 0 0.000000 0.000000 0.000000 0.000000
8.325000 0 0.000000 0.000000 0.000000 0.000000
8.326000 0 0.000000 0.000000 0.000000 0.000000
8.327000 0 0.000000 0.000000 0.000000 0.000000
8.328000 0 0.000000 0.000000 0.000000 0.000000
8.329000 0 0.000000 0.000000 0.000000 0.000000
8.330000 0 0.000000 0.000000 0.000000 0.000000
8.331000 0 0.000000 0.000000 0.000000 0.000000
8.332000 0 0.000000 0.000000 0.000000 0.000000
8.333000 0 0.000000 0.000000 0.000000 0.000000
8.334000 0 0.000000 0.000000 0.000000 0.000000
8.335000 0 0.000000 0.000000 0.000000 0.000000
8.336000 0 0.000000 0.000000 0.000000 0.000000
8.337000 0 0.000000 0.000000 0.000000 0.000000
8.338000 0 0.000000 0.000000 0.000000 0.000000
8.339000 0 0.000000 0.000000 0.000000 0.000000
8.340000 0 0.000000 0.000000 0.000000 0.000000
8.341000 0 0.000000 0.000000 0.000000 0.000000
8.342000 0 0.000000 0.000000 0.000000 0.000000
8.343000 0 0.000000 0.000000 0.000000 0.000000
8.344000 0 0.000000 0.000000 0.000000 0.000000
8.345000 0 0.000000 0.000000 0.000000 0.000000
8.346000 0 0.000000 0.000000 0.000000 0.000000
8.347000 0 0.000000 0.000000 0.000000 0.000000
8.348000 0 0.000000 0.000000 0.000000 0.000000
8.349000 0 0.000000 0.000000 0.000000 0.000000
8.350000 0 0.000000 0.000000 0.000000 0.000000
8.351000 0 0.000000 0.000000 0.000000 0.000000
8.352000 0 0.000000 0.000000 0.000000 0.000000
8.353000 0 0.000000 0.000000 0.000000 0.000000
8.354000 0 0.000000 0.000000 0.000000 0.000000
8.355000 0 0.000000 0.000000 0.000000 0.000000
8.356000 0 0.000000 0.000000 0.000000 0.000000
8.357000 0 0.000000 0.000000 0.000000 0.000000
8.358000 0 0.000000 0.000000 0.000000 0.000000
8.359000 0 0.000000 0.000000 0.000000 0.000000
8.360000 0 0.000000 0.000000 0.000000 0.000000
8.361000 0 0.000000 0.000000 0.000000 0.000000
8.362000 0 0.000000 0.000000 0.000000 0.000000
8.363000 0 0.000000 0.000000 0.000000 0.000000
8.364000 0 0.000000 0.000000 0.000000 0.000000
8.365000 0 0.000000 0.000000 0.000000 0.000000
8.366000 0 0.000000 0.000000 0.000000 0.000000
8.367000 0 0.000000 0.000000 0.000000 0.000000
8.368000 0 0.000000 0.000000 0.000000 0.000000
8.369000 0 0.000000 0.000000 0.000000 0.000000
8.370000 0 0.000000 0.000000 0.000000 0.000000
8.371000 0 0.000000 0.000000 0.000000 0.000000
8.372000 0 0.000000 0.000000 0.000000 0.000000
8.373000 0 0.000000 0.000000 0.000000 0.000000
8.374000 0 0.000000 0.000000 0.000000 0.000000
8.375000 0 0.000000 0.000000 0.000000 0.000000
8.376000 0 0.000000 0.000000 0.000000 0.000000
8.377000 0 0.000000 0.000000 0.000000 0.000000
8.378000 0 0.000000 0.000000 0.000000 0.000000
8.379000 0 0.000000 0.000000 0.000000 0.000000
8.380000 0 0.000000 0.000000 0.000000 0.000000
8.381000 0 0.000000 0.000000 0.000000 0.000000
8.382000 0 0.000000 0.000000 0.000000 0.000000
8.383000 0 0.000000 0.000000 0.000000 0.000000
8.384000 0 0.000000 0.000000 0.000000 0.000000
8.385000 0 0.000000 0.000000 0.000000 0.000000
8.386000 0 0.000000 0.000000 0.000000 0.000000
8.387000 0 0.000000 0.000000 0.000000 0.000000
8.388000 0 0.000000 0.000000 0.000000 0.000000
8.389000 0 0.000000 0.000000 0.000000 0.000000
8.390000 0 0.000000 0.000000 0.000000 0.000000
8.391000 0 0.000000 0.000000 0.000000 0.000000
8.392000 0 0.000000 0.000000 0.000000 0.000000
8.393000 0 0.000000 0.000000 0.000000 0.000000
8.394000 0 0.000000 0.000000 0.000000 0.000000
8.395000 0 0.000000 0.000000 0.000000 0.000000
8.396000 0 0.000000 0.000000 0.000000 0.000000
8.397000 0 0.000000 0.000000 0.000000 0.000000
8.398000 0 0.000000 0.000000 0.000000 0.000000
8.399000 0 0.000000 0.000000 0.000000 0.000000
8.400000 0 0.000000 0.000000 0.000000 0.000000
8.401000 0 0.000000 0.000000 0.000000 0.000000
8.402000 0 0.000000 0.000000 0.000000 0.000000
8.403000 0 0.000000 0.000000 0.000000 0.000000
8.404000 0 0.000000 0.000000 0.000000 0.000000
8.405000 0 0.000000 0.000000 0.000000 0.000000
8.406000 0 0.000000 0.000000 0.000000 0.000000
8.407000 0 0.000000 0.000000 0.000000 0.000000
8.408000 0 0.000000 0.000000 0.000000 0.000000
8.409000 0 0.000000 0.000000 0.000000 0.000000
8.410000 0 0.000000 0.000000 0.000000 0.000000
8.411000 0 0.000000 0.000000 0.000000 0.000000
8.412000 0 0.000000 0.000000 0.000000 0.000000
8.413000 0 0.000000 0.000000 0.000000 0.000000
8.414000 0 0.000000 0.000000 0.000000 0.000000
8.415000 0 0.000000 0.000000 0.000000 0.000000
8.416000 0 0.000000 0.000000 0.000000 0.000000
8.417000 0 0.000000 0.000000 0.000000 0.000000
8.418000 0 0.000000 0.000000 0.000000 0.000000
8.419000 0 0.000000 0.000000 0.000000 0.000000
8.420000 0 0.000000 0.000000 0.000000 0.000000
8.421000 0 0.000000 0.000000 0.000000 0.000000
8.422000 0 0.000000 0.000000 0.000000 0.000000
8.423000 0 0.000000 0.000000 0.000000 0.000000
8.424000 0 0.000000 0.000000 0.000000 0.000000
8.425000 0 0.000000 0.000000 0.000000 0.000000
8.426000 0 0.000000 0.000000 0.000000 0.000000
8.427000 0 0.000000 0.000000 0.000000 0.000000
8.428000 0 0.000000 0.000000 0.000000 0.000000
8.429000 0 0.000000 0.000000 0.000000 0.000000
8.430000 0 0.000000 0.000000 0.000000 0.000000
8.431000 0 0.000000 0.000000 0.000000 0.000000
8.432000 0 0.000000 0.000000 0.000000 0.000000
8.433000 0 0.000000 0.000000 0.000000 0.000000
8.434000 0 0.000000 0.000000 0.000000 0.000000
8.435000 0 0.000000 0.000000 0.000000 0.000000
8.436000 0 0.000000 0.000000 0.000000 0.000000
8.437000 0 0.000000 0.000000 0.000000 0.000000
8.438000 0 0.000000 0.000000 0.000000 0.000000
8.439000 0 0.000000 0.000000 0.000000 0.000000
8.440000 0 0.000000 0.000000 0.000000 0.000000
8.441000 0 0.000000 0.000000 0.000000 0.000000
8.442000 0 0.000000 0.000000 0.000000 0.000000
8.443000 0 0.000000 0.000000 0.000000 0.000000
8.444000 0 0.000000 0.000000 0.000000 0.000000
8.445000 0 0.000000 0.000000 0.000000 0.000000
8.446000 0 0.000000 0.000000 0.000000 0.000000
8.447000 0 0.000000 0.000000 0.000000 0.000000
8.448000 0 0.000000 0.000000 0.000000 0.000000
8.449000 0 0.000000 0.000000 0.000000 0.000000
8.450000 0 0.000000 0.000000 0.000000 0.000000
8.451000 0 0.000000 0.000000 0.000000 0.000000
8.452000 0 0.000000 0.000000 0.000000 0.000000
8.453000 0 0.000000 0.000000 0.000000 0.000000
8.454000 0 0.000000 0.000000 0.000000 0.000000
8.455000 0 0.000000 0.000000 0.000000 0.000000
8.456000 0 0.000000 0.000000 0.000000 0.000000
8.457000 0 0.000000 0.000000 0.000000 0.000000
8.458000 0 0.000000 0.000000 0.000000 0.000000
8.459000 0 0.000000 0.000000 0.000000 0.000000
8.460000 0 0.000000 0.000000 0.000000 0.000000
8.461000 0 0.000000 0.000000 0.000000 0.000000
8.462000 0 0.000000 0.000000 0.000000 0.000000
8.463000 0 0.000000 0.000000 0.000000 0.000000
8.464000 0 0.000000 0.000000 0.000000 0.000000
8.465000 0 0.000000 0.000000 0.000000 0.000000
8.466000 0 0.000000 0.000000 0.000000 0.000000
8.467000 0 0.000000 0.000000 0.000000 0.000000
8.468000 0 0.000000 0.000000 0.000000 0.000000
8.469000 0 0.000000 0.000000 0.000000 0.000000
8.470000 0 0.000000 0.000000 0.000000 0.000000
8.471000 0 0.000000 0.000000 0.000000 0.000000
8.472000 0 0.000000 0.000000 0.000000 0.000000
8.473000 0 0.000000 0.000000 0.000000 0.000000
8.474000 0 0.000000 0.000000 0.000000 0.000000
8.475000 0 0.000000 0.000000 0.000000 0.000000
8.476000 0 0.000000 0.000000 0.000000 0.000000
8.477000 0 0.000000 0.000000 0.000000 0.000000
8.478000 0 0.000000 0.000000 0.000000 0.000000
8.479000 0 0.000000 0.000000 0.000000 0.000000
8.480000 0 0.000000 0.000000 0.000000 0.000000
8.481000 0 0.000000 0.000000 0.000000 0.000000
8.482000 0 0.000000 0.000000 0.000000 0.000000
8.483000 0 0.000000 0.000000 0.000000 0.000000
8.484000 0 0.000000 0.000000 0.000000 0.000000
8.485000 0 0.000000 0.000000 0.000000 0.000000
8.486000 0 0.000000 0.000000 0.000000 0.000000
8.487000 0 0.000000 0.000000 0.000000 0.000000
8.488000 0 0.000000 0.000000 0.000000 0.000000
8.489000 0 0.000000 0.000000 0.000000 0.000000
8.490000 0 0.000000 0.000000 0.000000 0.000000
8.491000 0 0.000000 0.000000 0.000000 0.000000
8.492000 0 0.000000 0.000000 0.000000 0.000000
8.493000 0 0.000000 0.000000 0.000000 0.000000
8.494000 0 0.000000 0.000000 0.000000 0.000000
8.495000 0 0.000000 0.000000 0.000000 0.000000
8.496000 0 0.000000 0.000000 0.000000 0.000000
8.497000 0 0.000000 0.000000 0.000000 0.000000
8.498000 0 0.000000 0.000000 0.000000 0.000000
8.499000 0 0.000000 0.000000 0.000000 0.000000
8.500000 0 0.000000 0.000000 0.000000 0.000000
8.501000 0 0.000000 0.000000 0.000000 0.000000
8.502000 0 0.000000 0.000000 0.000000 0.000000
8.503000 0 0.000000 0.000000 0.000000 0.000000
